Column1,SDURAKKODU,SDURAKADI,lon,lat,ILCEADI,SYON,AKILLI,FIZIKI,DURAK_TIPI,ENGELLIKULLANIM,28.99386488,41.03851705
7566,203401,ORTA CAMİİ,29.104358,41.037822,Ümraniye,KADIKÖY,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0561819982352 41.1422369856853),
7567,203402,ORTA CAMİİ,29.104411,41.037992,Ümraniye,KURAN KURSU,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0562480430556 41.1391380154466),
7568,203431,DEVA SOKAK,29.247168,40.998396,Sancaktepe,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0562899999906 41.0643470005641),
7569,203432,DEVA SOKAK,29.247019,40.99821803,Sancaktepe,VEYSEL KARANI,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0562989971618 40.9672360252484),
7570,203441,TURAN SOKAK,29.248012,41.000286,Sancaktepe,ÜMRANIYE,YOK,FULL KAPALI,İETTCAMLI,Uygun Degil,29.0563379999906 41.0492780005617),
7571,203442,TURAN SOKAK,29.247795,41.000183,Sancaktepe,VEYSEL KARANI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0564340480563 41.1043899748339),
7572,203451,NECİP FAZIL CADDESİ,29.249942,41.00367,Sancaktepe,ÜMRANIYE,YOK,FULL KAPALI,İSTON GENİŞ,Uygun Degil,29.0564741299559 41.0151209966113),
7573,203452,NECİP FAZIL CADDESİ,29.25017,41.00412,Sancaktepe,VEYSEL KARANI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0565170123488 41.1680020142047),
7574,203461,KARA MOLLA SOKAK,29.259383,41.021667,Sancaktepe,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0565179534736 41.1128109750555),
7575,203462,KARA MOLLA SOKAK,29.25928604,41.02169503,Sancaktepe,YENIDOGAN,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0566780296042 41.0877850188433),
7576,203471,EŞREF BİTLİS PARKI,29.229059,41.015561,Sancaktepe,KARTAL,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0568719999906 41.0694970005649),
7577,203472,EŞREF BİTLİS PARKI,29.229306,41.015691,Sancaktepe,ÇEKMEKÖY,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0569169999907 41.0341350005593),
7578,203481,MEHTAP SOKAK,29.22362,41.010993,Sancaktepe,KARTAL,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0569209999906 41.069941000565),
7579,203482,MEHTAP SOKAK,29.22379297,41.01101798,Sancaktepe,ÇEKMEKÖY,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0569539676131 41.1707139597258),
7580,203491,TAMER SOKAK,29.22165201,41.00960802,Sancaktepe,KARTAL,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0569959999907 41.0339100005592),
7581,203492,TAMER SOKAK,29.221462,41.009613,Sancaktepe,ÇEKMEKÖY,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0569969999907 41.0157620005564),
7582,203501,ATATÜRK ORTAOKULU,29.283542,40.971099,Sultanbeyli,SON DURAK,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0570200331833 41.0886940121193),
7583,203511,GÜNGÖREN SOKAK,29.280221,40.969995,Sultanbeyli,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0571069999908 40.9675790005487),
7584,203512,GÜNGÖREN SOKAK,29.28037799,40.96996598,Sultanbeyli,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.057134040086 41.1054659875005),
7585,203521,ÇAMLIK CADDESİ,29.275237,40.967894,Sultanbeyli,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.057276974861 40.9995670207205),
7586,203522,ÇAMLIK CADDESİ,29.275304,40.967825,Sultanbeyli,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0573819999907 41.0291990005585),
7587,203531,EYYÜBİ CADDESİ,29.282887,40.954012,Sultanbeyli,KADIKÖY,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0574079919444 41.0290910142067),
7588,203532,EYYÜBİ CADDESİ,29.283015,40.954195,Sultanbeyli,SULTANBEYLI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0574180184253 41.1670940239364),
7589,203541,HAMİDİYE MAHALLESİ MUHTARLIĞI,29.285358,40.956137,Sultanbeyli,KADIKÖY,YOK,KAPALI,CCMODERN,Uygun Degil,29.0574239999907 41.0275140005582),
7590,203542,HAMİDİYE MAHALLESİ MUHTARLIĞI,29.28517,40.956067,Sultanbeyli,SULTANBEYLI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0574649999908 40.9912240005524),
7591,203551,KENDİRLİ SOKAK,29.283231,40.958906,Sultanbeyli,KADIKÖY,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.0574739999906 41.0593720005633),
7592,203552,KENDİRLİ SOKAK,29.28292196,40.95887897,Sultanbeyli,SULTANBEYLI,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.057559047563 41.1075199673219),
7593,203561,REŞADİYE CADDESİ,29.239846,41.049323,Çekmeköy,RESADIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0575615682724 41.1689499796914),
7594,203562,REŞADİYE CADDESİ,29.23965799,41.04933696,Çekmeköy,ÜMRANIYE,YOK,FULL KAPALI,İSTON DAR,Uygun Degil,29.0576049999907 41.0276600005582),
7595,203571,188.SOKAK,29.23963,41.052677,Çekmeköy,RESADIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0576779919568 41.1690499980359),
7596,203572,188.SOKAK,29.239382,41.052827,Çekmeköy,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0576999860532 40.8851056815715),
7597,203581,ADNAN KAHVECİ CADDESİ,29.23866,41.057572,Çekmeköy,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0577410074043 41.1692689985666),
7598,203582,ADNAN KAHVECİ CADDESİ,29.238727,41.057422,Çekmeköy,RESADIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0578319999907 41.0168000005565),
7599,203591,HİLAL MAHALLESİ MUHTARLIĞI,29.261132,41.021822,Sancaktepe,Üsküdar,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0578339530276 40.9977080236085),
7600,203592,HİLAL MAHALLESİ MUHTARLIĞI,29.261027,41.021739,Pendik,YENIDOGAN PERONLAR,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0578660344879 41.0288520427056),
7601,203601,NECİP FAZIL CADDESİ,29.238678,41.017085,Sancaktepe,ÜMRANIYE,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0579090276564 41.1076999791827),
7602,203602,NECİP FAZIL CADDESİ,29.239389,41.016998,Sancaktepe,YENIDOGAN,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0579165780493 41.0141008673891),
7603,203611,AKCAN SOKAK,29.23279605,41.01670096,Çekmeköy,ÜMRANIYE,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0579469999908 40.9912150005524),
7604,203612,AKCAN SOKAK,29.232737,41.016585,Sancaktepe,YENIDOGAN,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0579569999907 41.0280190005583),
7605,203621,SEVGİ SOKAK,29.212045,41.015486,Çekmeköy,ÜSKÜDAR,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0579599882437 40.9977249947717),
7606,203622,SEVGİ SOKAK,29.21208503,41.015388,Sancaktepe,YENIDOGAN,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0579919904059 41.0167860263579),
7607,203631,YAHYA SOKAK,29.25561,40.960359,Sultanbeyli,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0580789999907 41.0384120005599),
7608,203632,YAHYA SOKAK,29.25562405,40.96023803,Sultanbeyli,SULTANBEYLI,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.0580799999907 41.0380710005599),
7609,203641,ŞEHİT MURAT ÇELİKHASI,29.268646,40.953054,Sultanbeyli,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0581149563052 40.9977549910796),
7610,203642,ŞEHİT MURAT ÇELİKHASI,29.268623,40.952949,Sultanbeyli,SULTANBEYLI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0581297381291 41.1935643608637),
7611,203651,KURAN KURSU CADDESİ,29.270788,40.943164,Sultanbeyli,ÜMRANIYE,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.0581299838887 41.1077689711057),
7612,203652,KURAN KURSU CADDESİ,29.270538,40.943382,Sultanbeyli,SULTANBEYLI,YOK,FULL KAPALI,İSTON DAR,Uygun Degil,29.0582309999907 41.0314580005589),
7613,203653,KURAN KURSU CADDESİ,29.27082989,40.94249961,Sultanbeyli,PENDIK,YOK,FULL KAPALI,İSTON GENİŞ,Uygun Degil,29.0582906706699 41.1938772016513),
