HATKODU,YON,SIRANO,DURAKKODU,XKOORDINATI,YKOORDINATI,YON,SEFER_SURESI
15M,D,16,219391,29.059162,41.074144,0,
15M,D,17,219401,29.065717,41.075898,0,
15M,D,18,219413,29.067485,41.076247,0,
15M,D,19,219411,29.068882,41.077776,0,
15M,D,20,219423,29.069911,41.079938,0,
15M,D,21,220551,29.072736,41.079396,0,
15M,D,22,220602,29.076079,41.079738,0,
15M,D,23,220611,29.080046,41.080777,0,
15M,D,24,220622,29.083858,41.083146,0,
15M,D,25,216562,29.085888,41.085695,0,
15M,D,26,260211,29.088212,41.088942,0,
15M,D,27,218872,29.09283,41.089526,0,
15M,D,28,220832,29.09467,41.094515,0,
15M,D,29,216572,29.089316,41.094736,0,
15M,D,30,220741,29.085897,41.092842,0,
15M,D,31,200552,29.082536,41.091107,0,
15M,D,32,220694,29.080636,41.090303,0,
15M,D,33,220701,29.078121,41.088943,0,
15M,D,34,220711,29.076109,41.087723,0,
15M,D,35,220722,29.077648,41.086778,0,
15M,D,36,220731,29.080324,41.084705,0,
15M,G,1,220731,29.080324,41.084705,1,
15M,G,2,220721,29.077846,41.086808,1,
15M,G,3,220712,29.076195,41.087655,1,
15M,G,4,220702,29.078238,41.088897,1,
15M,G,5,220693,29.080756,41.090251,1,
15M,G,6,200551,29.082492,41.091034,1,
15M,G,7,220742,29.085991,41.092765,1,
15M,G,8,200041,29.089306,41.0934,1,
15M,G,9,220821,29.092725,41.093971,1,
15M,G,10,218881,29.095484,41.093684,1,
15M,G,11,218871,29.090535,41.088525,1,
15M,G,12,260212,29.088771,41.089103,1,
15M,G,13,220631,29.086457,41.088427,1,
15M,G,14,216561,29.08556,41.085608,1,
15M,G,15,220621,29.083714,41.083341,1,
15M,G,16,220612,29.080524,41.081363,1,
15M,G,17,220601,29.076591,41.080291,1,
15M,G,18,219422,29.069163,41.080515,1,
15M,G,19,260141,29.066157,41.076482,1,
15M,G,20,219392,29.058653,41.074103,1,
15M,G,21,219382,29.056871,41.069497,1,
15M,G,22,219372,29.055482,41.06389,1,
15M,G,23,219362,29.052769,41.060484,1,
15M,G,24,219352,29.052305,41.055962,1,
15M,G,25,219342,29.052189,41.051217,1,
15M,G,26,219332,29.053832,41.047967,1,
15M,G,27,219322,29.049891,41.046291,1,
15M,G,28,219312,29.0462,41.044765,1,
15M,G,29,219302,29.042404,41.043272,1,
15M,G,30,219292,29.041889,41.040743,1,
15M,G,31,219282,29.035314,41.039558,1,
15M,G,32,219272,29.029519,41.036518,1,
15M,G,33,219262,29.025203,41.033608,1,
15M,G,34,219252,29.020717,41.031372,1,
15M,G,35,404091,29.015938,41.027366,1,
15N,D,1,403091,29.016149,41.027564,0,
15N,D,2,219251,29.020673,41.031224,0,
15N,D,3,219261,29.02568,41.033829,0,
15N,D,4,219271,29.029219,41.036272,0,
15N,D,5,219281,29.035328,41.039354,0,
15N,D,6,219291,29.041642,41.039677,0,
15N,D,7,219301,29.04266,41.043115,0,
15N,D,8,219311,29.046542,41.044798,0,
15N,D,9,219321,29.050154,41.046253,0,
15N,D,10,219333,29.054493,41.048208,0,
15N,D,11,219341,29.05215,41.052295,0,
15N,D,12,219351,29.052917,41.056413,0,
15N,D,13,219361,29.052932,41.061319,0,
15N,D,14,219371,29.056289,41.064347,0,
15N,D,15,219381,29.05692,41.069941,0,
15N,D,16,219391,29.059162,41.074144,0,
15N,D,17,219401,29.065717,41.075898,0,
15N,D,18,219413,29.067485,41.076247,0,
15N,D,19,219411,29.068882,41.077776,0,
15N,D,20,219423,29.069911,41.079938,0,
15N,D,21,220551,29.072736,41.079396,0,
15N,D,22,220562,29.076635,41.075709,0,
15N,D,23,220572,29.079041,41.0742,0,
15N,D,24,215042,29.080644,41.072601,0,
15N,D,25,220591,29.081976,41.071951,0,
15N,D,26,217581,29.083939,41.071412,0,
15N,D,27,217601,29.086097,41.069832,0,
15N,D,28,217591,29.087141,41.068865,0,
15N,D,29,217611,29.093276,41.070438,0,
15N,G,1,217611,29.093276,41.070438,1,
15N,G,2,217592,29.08711,41.069003,1,
15N,G,3,217602,29.086112,41.069886,1,
15N,G,4,217582,29.083948,41.071356,1,
15N,G,5,220592,29.081851,41.072063,1,
15N,G,6,215041,29.080763,41.072594,1,
15N,G,7,220571,29.079378,41.074254,1,
15N,G,8,220561,29.076771,41.075744,1,
15N,G,9,220552,29.074299,41.079253,1,
15N,G,10,219422,29.069163,41.080515,1,
15N,G,11,260141,29.066157,41.076482,1,
15N,G,12,219392,29.058653,41.074103,1,
15N,G,13,219382,29.056871,41.069497,1,
15N,G,14,219372,29.055482,41.06389,1,
15N,G,15,219362,29.052769,41.060484,1,
15N,G,16,219352,29.052305,41.055962,1,
15N,G,17,219342,29.052189,41.051217,1,
15N,G,18,219332,29.053832,41.047967,1,
15N,G,19,219322,29.049891,41.046291,1,
15N,G,20,219312,29.0462,41.044765,1,
15N,G,21,219302,29.042404,41.043272,1,
15N,G,22,219292,29.041889,41.040743,1,
15N,G,23,219282,29.035314,41.039558,1,
15N,G,24,219272,29.029519,41.036518,1,
15N,G,25,219262,29.025203,41.033608,1,
15N,G,26,219252,29.020717,41.031372,1,
15N,G,27,403091,29.016149,41.027564,1,
15P,D,1,403091,29.016149,41.027564,0,
15P,D,2,219251,29.020673,41.031224,0,
15P,D,3,219261,29.02568,41.033829,0,
15P,D,4,219271,29.029219,41.036272,0,
15P,D,5,219281,29.035328,41.039354,0,
15P,D,6,219291,29.041642,41.039677,0,
15P,D,7,219301,29.04266,41.043115,0,
15P,D,8,219311,29.046542,41.044798,0,
15P,D,9,219321,29.050154,41.046253,0,
15P,D,10,219333,29.054493,41.048208,0,
15P,D,11,219341,29.05215,41.052295,0,
15P,D,12,219351,29.052917,41.056413,0,
15P,D,13,219361,29.052932,41.061319,0,
15P,D,14,219371,29.056289,41.064347,0,
15P,D,15,219381,29.05692,41.069941,0,
15P,D,16,219391,29.059162,41.074144,0,
15P,D,17,219401,29.065717,41.075898,0,
15P,D,18,219413,29.067485,41.076247,0,
15P,D,19,219411,29.068882,41.077776,0,
15P,D,20,219421,29.069276,41.080669,0,
15P,D,21,219431,29.067654,41.084056,0,
15P,D,22,219441,29.066666,41.08762,0,
15P,D,23,219451,29.067806,41.094468,0,
15P,D,24,219461,29.066027,41.099635,0,
15P,D,25,219471,29.06753,41.103243,0,
15P,D,26,219481,29.076634,41.106863,0,
15P,D,27,219491,29.084007,41.106783,0,
15P,D,28,219501,29.088431,41.10791,0,
15P,D,29,219511,29.087021,41.112531,0,
15P,D,30,219521,29.091033,41.113768,0,
15P,D,31,219531,29.09545,41.11576,0,
15P,D,32,219541,29.097655,41.118022,0,
15P,D,33,221042,29.09876,41.121577,0,
15P,D,34,221071,29.100077,41.118132,0,
15P,D,35,221082,29.101979,41.114727,0,
15P,D,36,221092,29.106079,41.113913,0,
15P,D,37,221132,29.110684,41.114027,0,
15P,D,38,221152,29.115579,41.114642,0,
15P,D,39,221162,29.117992,41.115027,0,
15P,D,40,221172,29.117592,41.113881,0,
15P,D,41,221182,29.115537,41.111807,0,
15P,D,42,221192,29.112727,41.110495,0,
15P,D,43,221201,29.108749,41.110621,0,
15P,G,1,221201,29.108749,41.110621,1,
15P,G,2,221191,29.112801,41.110397,1,
15P,G,3,221181,29.115694,41.111766,1,
15P,G,4,221171,29.117655,41.113719,1,
15P,G,5,221161,29.118343,41.11521,1,
15P,G,6,221151,29.115558,41.114712,1,
15P,G,7,221141,29.112972,41.113934,1,
15P,G,8,221131,29.110397,41.114289,1,
15P,G,9,221091,29.10578,41.114207,1,
15P,G,10,221081,29.10192,41.114914,1,
15P,G,11,221072,29.10007,41.118285,1,
15P,G,12,221041,29.098303,41.121792,1,
15P,G,13,219542,29.097242,41.117618,1,
15P,G,14,219532,29.094975,41.115726,1,
15P,G,15,219522,29.089592,41.113821,1,
15P,G,16,219512,29.086847,41.112626,1,
15P,G,17,219502,29.087607,41.106937,1,
15P,G,18,219492,29.083577,41.106833,1,
15P,G,19,219482,29.075214,41.106758,1,
15P,G,20,219472,29.068011,41.103781,1,
15P,G,21,219462,29.065951,41.099752,1,
15P,G,22,219452,29.067615,41.094396,1,
15P,G,23,219442,29.066567,41.087196,1,
15P,G,24,219432,29.067277,41.083681,1,
15P,G,25,219422,29.069163,41.080515,1,
15P,G,26,260141,29.066157,41.076482,1,
15P,G,27,219392,29.058653,41.074103,1,
15P,G,28,219382,29.056871,41.069497,1,
15P,G,29,219372,29.055482,41.06389,1,
15P,G,30,219362,29.052769,41.060484,1,
15P,G,31,219352,29.052305,41.055962,1,
15P,G,32,219342,29.052189,41.051217,1,
15P,G,33,219332,29.053832,41.047967,1,
15P,G,34,219322,29.049891,41.046291,1,
15P,G,35,219312,29.0462,41.044765,1,
15P,G,36,219302,29.042404,41.043272,1,
15P,G,37,219292,29.041889,41.040743,1,
15P,G,38,219282,29.035314,41.039558,1,
15P,G,39,219272,29.029519,41.036518,1,
15P,G,40,219262,29.025203,41.033608,1,
15P,G,41,219252,29.020717,41.031372,1,
15P,G,42,403091,29.016149,41.027564,1,
15R,D,1,403091,29.016149,41.027564,0,
15R,D,2,219251,29.020673,41.031224,0,
15R,D,3,219261,29.02568,41.033829,0,
15R,D,4,219271,29.029219,41.036272,0,
15R,D,5,219281,29.035328,41.039354,0,
15R,D,6,219291,29.041642,41.039677,0,
15R,D,7,219301,29.04266,41.043115,0,
15R,D,8,219311,29.046542,41.044798,0,
15R,D,9,219321,29.050154,41.046253,0,
15R,D,10,219333,29.054493,41.048208,0,
15R,D,11,220061,29.056337,41.049278,0,
15R,D,12,220172,29.061123,41.050193,0,
15R,D,13,220182,29.066004,41.051904,0,
15R,D,14,220192,29.068357,41.052466,0,
15R,D,15,215532,29.072242,41.051815,0,
15R,D,16,220203,29.075387,41.050796,0,
15R,D,17,220212,29.076653,41.050491,0,
15R,D,18,220222,29.076484,41.052312,0,
15R,D,19,204312,29.075503,41.054155,0,
15R,D,20,220231,29.073118,41.057237,0,
15R,D,21,220262,29.070594,41.05819,0,
15R,D,22,220272,29.067373,41.057804,0,
15R,D,23,220281,29.064397,41.057549,0,
15R,D,24,220292,29.064951,41.059371,0,
15R,D,25,200601,29.065482,41.06111,0,
15R,D,26,220302,29.066244,41.062906,0,
15R,D,27,220312,29.066256,41.065469,0,
15R,D,28,201711,29.065659,41.068362,0,
15R,G,1,201711,29.065659,41.068362,1,
15R,G,2,220311,29.066083,41.065537,1,
15R,G,3,220301,29.065977,41.062835,1,
15R,G,4,200602,29.065488,41.061464,1,
15R,G,5,220291,29.064795,41.059244,1,
15R,G,6,220282,29.064794,41.057335,1,
15R,G,7,220271,29.067537,41.057749,1,
15R,G,8,220261,29.07062,41.058096,1,
15R,G,9,220232,29.073407,41.056661,1,
15R,G,10,204311,29.075105,41.054439,1,
15R,G,11,220221,29.076286,41.052254,1,
15R,G,12,220211,29.076398,41.050607,1,
15R,G,13,220201,29.076227,41.050217,1,
15R,G,14,215531,29.072141,41.051958,1,
15R,G,15,220191,29.068156,41.052617,1,
15R,G,16,220181,29.065699,41.051925,1,
15R,G,17,220171,29.061578,41.050487,1,
15R,G,18,220062,29.055952,41.049359,1,
15R,G,19,219332,29.053832,41.047967,1,
15R,G,20,219322,29.049891,41.046291,1,
15R,G,21,219312,29.0462,41.044765,1,
15R,G,22,219302,29.042404,41.043272,1,
15R,G,23,219292,29.041889,41.040743,1,
15R,G,24,219282,29.035314,41.039558,1,
15R,G,25,219272,29.029519,41.036518,1,
15R,G,26,219262,29.025203,41.033608,1,
15R,G,27,219252,29.020717,41.031372,1,
15R,G,28,403091,29.016149,41.027564,1,
15S,D,1,403091,29.016149,41.027564,0,
15S,D,2,219251,29.020673,41.031224,0,
15S,D,3,219261,29.02568,41.033829,0,
15S,D,4,219271,29.029219,41.036272,0,
15S,D,5,219281,29.035328,41.039354,0,
15S,D,6,219291,29.041642,41.039677,0,
15S,D,7,219301,29.04266,41.043115,0,
15S,D,8,219311,29.046542,41.044798,0,
15S,D,9,219321,29.050154,41.046253,0,
15S,D,10,219333,29.054493,41.048208,0,
15S,D,11,220061,29.056337,41.049278,0,
15S,D,12,220172,29.061123,41.050193,0,
15S,D,13,220182,29.066004,41.051904,0,
15S,D,14,220192,29.068357,41.052466,0,
15S,D,15,215532,29.072242,41.051815,0,
15S,D,16,220203,29.075387,41.050796,0,
15S,D,17,220212,29.076653,41.050491,0,
15S,D,18,220222,29.076484,41.052312,0,
15S,D,19,204312,29.075503,41.054155,0,
15S,D,20,220231,29.073118,41.057237,0,
15S,D,21,220241,29.076952,41.058519,0,
15S,D,22,216851,29.078794,41.059253,0,
15S,D,23,220251,29.080186,41.06017,0,
15S,G,1,220251,29.080186,41.06017,1,
15S,G,2,216852,29.078491,41.059214,1,
15S,G,3,220242,29.076547,41.058479,1,
15S,G,4,220232,29.073407,41.056661,1,
15S,G,5,204311,29.075105,41.054439,1,
15S,G,6,220221,29.076286,41.052254,1,
15S,G,7,220211,29.076398,41.050607,1,
15S,G,8,220201,29.076227,41.050217,1,
15S,G,9,215531,29.072141,41.051958,1,
15S,G,10,220191,29.068156,41.052617,1,
15S,G,11,220181,29.065699,41.051925,1,
15S,G,12,220171,29.061578,41.050487,1,
15S,G,13,220062,29.055952,41.049359,1,
15S,G,14,219332,29.053832,41.047967,1,
15S,G,15,219322,29.049891,41.046291,1,
15S,G,16,219312,29.0462,41.044765,1,
15S,G,17,219302,29.042404,41.043272,1,
15S,G,18,219292,29.041889,41.040743,1,
15S,G,19,219282,29.035314,41.039558,1,
15S,G,20,219272,29.029519,41.036518,1,
15S,G,21,219262,29.025203,41.033608,1,
15S,G,22,219252,29.020717,41.031372,1,
15S,G,23,403091,29.016149,41.027564,1,
15SD,D,1,204261,29.148648,40.999496,0,
15SD,D,2,285011,29.149273,41.00264,0,
15SD,D,3,216971,29.152919,41.00311,0,
15SD,D,4,216902,29.155941,41.001902,0,
15SD,D,5,214742,29.160143,41.005074,0,
15SD,D,6,214752,29.162371,41.007595,0,
15SD,D,7,214762,29.164284,41.010054,0,
15SD,D,8,222332,29.160693,41.01639,0,
15SD,D,9,218801,29.156907,41.016862,0,
15SD,D,10,222322,29.153784,41.016454,0,
15SD,D,11,222312,29.149828,41.015998,0,
15SD,D,12,217942,29.14526,41.016308,0,
15SD,D,13,222302,29.143218,41.016452,0,
15SD,D,14,222292,29.137534,41.017049,0,
15SD,D,15,222282,29.13461,41.017772,0,
15SD,D,16,222272,29.132194,41.018876,0,
15SD,D,17,402131,29.129422,41.020361,0,
15SD,D,18,261282,29.09392,41.090541,0,
15SD,D,19,220832,29.09467,41.094515,0,
15SD,D,20,216572,29.089316,41.094736,0,
15SD,D,21,220751,29.0873,41.095714,0,
15SD,D,22,201722,29.088288,41.099256,0,
15SD,D,23,200642,29.087375,41.101845,0,
15SD,D,24,200652,29.084235,41.103441,0,
15SD,D,25,263252,29.083964,41.105318,0,
15SD,D,26,219501,29.088431,41.10791,0,
15SD,D,27,219511,29.087021,41.112531,0,
15SD,D,28,219521,29.091033,41.113768,0,
15SD,D,29,219531,29.09545,41.11576,0,
15SD,D,30,219541,29.097655,41.118022,0,
15SD,D,31,219551,29.098408,41.123032,0,
15SD,D,32,215061,29.099349,41.124444,0,
15SD,G,1,215061,29.099349,41.124444,1,
15SD,G,2,219552,29.097938,41.122158,1,
15SD,G,3,219542,29.097242,41.117618,1,
15SD,G,4,219532,29.094975,41.115726,1,
15SD,G,5,219522,29.089592,41.113821,1,
15SD,G,6,219512,29.086847,41.112626,1,
15SD,G,7,219502,29.087607,41.106937,1,
15SD,G,8,263251,29.08333,41.104707,1,
15SD,G,9,200651,29.084179,41.103251,1,
15SD,G,10,200641,29.087155,41.101588,1,
15SD,G,11,201721,29.088011,41.099346,1,
15SD,G,12,220752,29.087197,41.095433,1,
15SD,G,13,216531,29.087678,41.093188,1,
15SD,G,14,200041,29.089306,41.0934,1,
15SD,G,15,220821,29.092725,41.093971,1,
15SD,G,16,218881,29.095484,41.093684,1,
15SD,G,17,218871,29.090535,41.088525,1,
15SD,G,18,401131,29.129952,41.019989,1,
15SD,G,19,222271,29.132002,41.018748,1,
15SD,G,20,222281,29.134874,41.017483,1,
15SD,G,21,222291,29.13777,41.016792,1,
15SD,G,22,222301,29.143211,41.016278,1,
15SD,G,23,217941,29.145551,41.016127,1,
15SD,G,24,222311,29.14874,41.015916,1,
15SD,G,25,222321,29.154642,41.016474,1,
15SD,G,26,218802,29.156553,41.01668,1,
15SD,G,27,222331,29.16156,41.016149,1,
15SD,G,28,263871,29.163511,41.01549,1,
15SD,G,29,214771,29.164163,41.013436,1,
15SD,G,30,214761,29.164166,41.010269,1,
15SD,G,31,214751,29.161987,41.00749,1,
15SD,G,32,214741,29.159567,41.004755,1,
15SD,G,33,217972,29.156366,41.001265,1,
15SD,G,34,201941,29.155398,40.999534,1,
15SD,G,35,204261,29.148648,40.999496,1,
15SK,D,1,407031,29.024679,40.992822,0,
15SK,D,2,224671,29.025632,40.991015,0,
15SK,D,3,224691,29.029844,40.989955,0,
15SK,D,4,224712,29.034705,40.990596,0,
15SK,D,5,225022,29.036581,40.992612,0,
15SK,D,6,288371,29.04074,40.989901,0,
15SK,D,7,225032,29.043411,40.988203,0,
15SK,D,8,225042,29.047892,40.985999,0,
15SK,D,9,225051,29.051793,40.984766,0,
15SK,D,10,225064,29.055666,40.984581,0,
15SK,D,11,259303,29.059442,40.983853,0,
15SK,D,12,225072,29.063521,40.983002,0,
15SK,D,13,227251,29.071459,40.982795,0,
15SK,D,14,227261,29.073986,40.985995,0,
15SK,D,15,227181,29.073992,40.988142,0,
15SK,D,16,227271,29.07341,40.991202,0,
15SK,D,17,255624,29.073906,40.993423,0,
15SK,D,18,223672,29.073873,40.998443,0,
15SK,D,19,223662,29.073575,41.000726,0,
15SK,D,20,223652,29.072597,41.003899,0,
15SK,D,21,223552,29.073669,41.007841,0,
15SK,D,22,223542,29.074622,41.009997,0,
15SK,D,23,223532,29.075499,41.01412,0,
15SK,D,24,263312,29.075869,41.015558,0,
15SK,D,25,222142,29.07523,41.019522,0,
15SK,D,26,222151,29.075315,41.022625,0,
15SK,D,27,222164,29.078286,41.023352,0,
15SK,D,28,223321,29.081311,41.024859,0,
15SK,D,29,203732,29.082201,41.026461,0,
15SK,D,30,223341,29.080953,41.027799,0,
15SK,D,31,220161,29.080363,41.029958,0,
15SK,D,32,223351,29.079889,41.032144,0,
15SK,D,33,220151,29.079328,41.035031,0,
15SK,D,34,220141,29.078864,41.037846,0,
15SK,D,35,220131,29.078386,41.040432,0,
15SK,D,36,220121,29.077761,41.043248,0,
15SK,D,37,220112,29.076986,41.044661,0,
15SK,D,38,201081,29.076506,41.047754,0,
15SK,D,39,220212,29.076653,41.050491,0,
15SK,D,40,220222,29.076484,41.052312,0,
15SK,D,41,204312,29.075503,41.054155,0,
15SK,D,42,220231,29.073118,41.057237,0,
15SK,D,43,220241,29.076952,41.058519,0,
15SK,D,44,216851,29.078794,41.059253,0,
15SK,D,45,220251,29.080186,41.06017,0,
15SK,G,1,220251,29.080186,41.06017,1,
15SK,G,2,216852,29.078491,41.059214,1,
15SK,G,3,220242,29.076547,41.058479,1,
15SK,G,4,220232,29.073407,41.056661,1,
15SK,G,5,204311,29.075105,41.054439,1,
15SK,G,6,220221,29.076286,41.052254,1,
15SK,G,7,220211,29.076398,41.050607,1,
15SK,G,8,201082,29.076254,41.047658,1,
15SK,G,9,220111,29.076429,41.045265,1,
15SK,G,10,220122,29.077606,41.042975,1,
15SK,G,11,220132,29.078005,41.040875,1,
15SK,G,12,220142,29.078502,41.038255,1,
15SK,G,13,220152,29.079157,41.034788,1,
15SK,G,14,223352,29.079951,41.030728,1,
15SK,G,15,223342,29.08089,41.027505,1,
15SK,G,16,203731,29.082317,41.026163,1,
15SK,G,17,223322,29.080991,41.024708,1,
15SK,G,18,222163,29.078631,41.023659,1,
15SK,G,19,222152,29.075016,41.022791,1,
15SK,G,20,216511,29.073184,41.022553,1,
15SK,G,21,222141,29.074222,41.020364,1,
15SK,G,22,263311,29.075054,41.016425,1,
15SK,G,23,216872,29.074887,41.015567,1,
15SK,G,24,223531,29.075199,41.013684,1,
15SK,G,25,223541,29.074717,41.011225,1,
15SK,G,26,223551,29.073247,41.007503,1,
15SK,G,27,223651,29.072153,41.003177,1,
15SK,G,28,223661,29.072598,41.001467,1,
15SK,G,29,223671,29.073602,40.998608,1,
15SK,G,30,255623,29.073421,40.993748,1,
15SK,G,31,227272,29.072857,40.991338,1,
15SK,G,32,227182,29.073094,40.987577,1,
15SK,G,33,227103,29.069106,40.985862,1,
15SK,G,34,205831,29.06601,40.985043,1,
15SK,G,35,259302,29.059141,40.98414,1,
15SK,G,36,225063,29.05596,40.984763,1,
15SK,G,37,225052,29.051646,40.985033,1,
15SK,G,38,225041,29.048455,40.985991,1,
15SK,G,39,225031,29.042579,40.988915,1,
15SK,G,40,225021,29.03809,40.993826,1,
15SK,G,41,224701,29.033756,40.992193,1,
15SK,G,42,224692,29.029362,40.990734,1,
15SK,G,43,224672,29.025884,40.991183,1,
15SK,G,44,407031,29.024679,40.992822,1,
15ŞN,D,1,404091,29.015938,41.027366,0,
15ŞN,D,2,219251,29.020673,41.031224,0,
15ŞN,D,3,219261,29.02568,41.033829,0,
15ŞN,D,4,219271,29.029219,41.036272,0,
15ŞN,D,5,219281,29.035328,41.039354,0,
15ŞN,D,6,219291,29.041642,41.039677,0,
15ŞN,D,7,219301,29.04266,41.043115,0,
15ŞN,D,8,219311,29.046542,41.044798,0,
15ŞN,D,9,219321,29.050154,41.046253,0,
15ŞN,D,10,219333,29.054493,41.048208,0,
15ŞN,D,11,219341,29.05215,41.052295,0,
15ŞN,D,12,219351,29.052917,41.056413,0,
15ŞN,D,13,219361,29.052932,41.061319,0,
15ŞN,D,14,219371,29.056289,41.064347,0,
15ŞN,D,15,219381,29.05692,41.069941,0,
15ŞN,D,16,219391,29.059162,41.074144,0,
15ŞN,D,17,219401,29.065717,41.075898,0,
15ŞN,D,18,219413,29.067485,41.076247,0,
15ŞN,D,19,219411,29.068882,41.077776,0,
15ŞN,D,20,219421,29.069276,41.080669,0,
15ŞN,D,21,219431,29.067654,41.084056,0,
15ŞN,D,22,219441,29.066666,41.08762,0,
15ŞN,D,23,219453,29.068224,41.093209,0,
15ŞN,D,24,220671,29.080284,41.093549,0,
15ŞN,D,25,220691,29.080673,41.090626,0,
15ŞN,D,26,200551,29.082492,41.091034,0,
15ŞN,D,27,220742,29.085991,41.092765,0,
15ŞN,D,28,200041,29.089306,41.0934,0,
15ŞN,D,29,220821,29.092725,41.093971,0,
15ŞN,D,30,220981,29.092258,41.094605,0,
15ŞN,D,31,215501,29.091949,41.096009,0,
15ŞN,D,32,218921,29.091727,41.097716,0,
15ŞN,D,33,220852,29.092216,41.099352,0,
15ŞN,D,34,220882,29.090888,41.103606,0,
15ŞN,D,35,220891,29.087686,41.104831,0,
15ŞN,G,1,220891,29.087686,41.104831,1,
15ŞN,G,2,220881,29.090879,41.103495,1,
15ŞN,G,3,220851,29.092452,41.099327,1,
15ŞN,G,4,200631,29.09391,41.097291,1,
15ŞN,G,5,214851,29.093678,41.09497,1,
15ŞN,G,6,220981,29.092258,41.094605,1,
15ŞN,G,7,216572,29.089316,41.094736,1,
15ŞN,G,8,220741,29.085897,41.092842,1,
15ŞN,G,9,200552,29.082536,41.091107,1,
15ŞN,G,10,220692,29.080723,41.090748,1,
15ŞN,G,11,220672,29.079572,41.093805,1,
15ŞN,G,12,219442,29.066567,41.087196,1,
15ŞN,G,13,219432,29.067277,41.083681,1,
15ŞN,G,14,219422,29.069163,41.080515,1,
15ŞN,G,15,260141,29.066157,41.076482,1,
15ŞN,G,16,219392,29.058653,41.074103,1,
15ŞN,G,17,219382,29.056871,41.069497,1,
15ŞN,G,18,219372,29.055482,41.06389,1,
15ŞN,G,19,219362,29.052769,41.060484,1,
15ŞN,G,20,219352,29.052305,41.055962,1,
15ŞN,G,21,219342,29.052189,41.051217,1,
15ŞN,G,22,219332,29.053832,41.047967,1,
15ŞN,G,23,219322,29.049891,41.046291,1,
15ŞN,G,24,219312,29.0462,41.044765,1,
15ŞN,G,25,219302,29.042404,41.043272,1,
15ŞN,G,26,219292,29.041889,41.040743,1,
15ŞN,G,27,219282,29.035314,41.039558,1,
15ŞN,G,28,219272,29.029519,41.036518,1,
15ŞN,G,29,219262,29.025203,41.033608,1,
15ŞN,G,30,219252,29.020717,41.031372,1,
15ŞN,G,31,404091,29.015938,41.027366,1,
15T,D,1,403091,29.016149,41.027564,0,
15T,D,2,219251,29.020673,41.031224,0,
15T,D,3,219261,29.02568,41.033829,0,
15T,D,4,219271,29.029219,41.036272,0,
15T,D,5,219281,29.035328,41.039354,0,
15T,D,6,219291,29.041642,41.039677,0,
15T,D,7,219301,29.04266,41.043115,0,
15T,D,8,219311,29.046542,41.044798,0,
15T,D,9,219321,29.050154,41.046253,0,
15T,D,10,219333,29.054493,41.048208,0,
15T,D,11,219341,29.05215,41.052295,0,
15T,D,12,219351,29.052917,41.056413,0,
15T,D,13,219361,29.052932,41.061319,0,
15T,D,14,219371,29.056289,41.064347,0,
15T,D,15,219381,29.05692,41.069941,0,
15T,D,16,219391,29.059162,41.074144,0,
15T,D,17,219401,29.065717,41.075898,0,
15T,D,18,219413,29.067485,41.076247,0,
15T,D,19,219411,29.068882,41.077776,0,
15T,D,20,219421,29.069276,41.080669,0,
15T,D,21,219431,29.067654,41.084056,0,
15T,D,22,219441,29.066666,41.08762,0,
15T,D,23,219451,29.067806,41.094468,0,
15T,D,24,219461,29.066027,41.099635,0,
15T,D,25,219471,29.06753,41.103243,0,
15T,D,26,219481,29.076634,41.106863,0,
15T,D,27,219491,29.084007,41.106783,0,
15T,D,28,219501,29.088431,41.10791,0,
15T,D,29,219511,29.087021,41.112531,0,
15T,D,30,219521,29.091033,41.113768,0,
15T,D,31,219531,29.09545,41.11576,0,
15T,D,32,219541,29.097655,41.118022,0,
15T,D,33,219551,29.098408,41.123032,0,
15T,D,34,219561,29.098406,41.125557,0,
15T,D,35,219571,29.096877,41.127081,0,
15T,D,36,219581,29.094142,41.129873,0,
15T,D,37,219592,29.092229,41.134154,0,
15T,D,38,219602,29.087816,41.136199,0,
15T,D,39,219612,29.087064,41.140344,0,
15T,D,40,219622,29.087281,41.144424,0,
15T,D,41,218891,29.087499,41.147904,0,
15T,D,42,221811,29.091011,41.150668,0,
15T,D,43,221821,29.093589,41.152433,0,
15T,D,44,221832,29.094587,41.154617,0,
15T,D,45,221841,29.095677,41.156288,0,
